Date,Open,High,Low,Close,Volume
2025-05-09 11:00:00,103349.22,107975.8,19997.6,102958.32,102.95481
2025-05-09 12:00:00,102958.32,110711.98,19641.6,102900.01,104.73441
2025-05-09 13:00:00,102900.01,104851.14,19509.1,103626.92,118.90461
2025-05-09 14:00:00,103626.92,106400.67,102476.79,103133.03,125.61443
2025-05-09 15:00:00,103136.17,103245.23,102699.01,102888.24,112.5097
2025-05-09 16:00:00,102880.29,102929.52,102372.01,102490.16,104.23982
2025-05-09 17:00:00,102489.82,103226.52,102359.72,103195.47,120.82817
2025-05-09 18:00:00,103195.54,103372.41,103017.49,103212.0,83.56738
2025-05-09 19:00:00,103216.56,103272.42,102918.67,103179.47,92.96451
2025-05-09 20:00:00,103179.5,103413.17,103143.11,103183.5,67.20919
2025-05-09 21:00:00,103183.94,103199.98,19402.1,102980.0,76.19913
2025-05-09 22:00:00,102979.82,103067.67,102766.59,102784.65,56.84411
2025-05-09 23:00:00,102784.65,102980.0,102719.05,102971.98,49.34289
2025-05-10 00:00:00,102972.0,103106.24,102826.54,102865.37,80.71856
2025-05-10 01:00:00,102865.71,103119.99,102860.0,103001.68,59.17854
2025-05-10 02:00:00,103001.68,103266.07,102952.68,103147.96,58.68299
2025-05-10 03:00:00,103147.35,104838.83,30000.0,103213.49,57.0231
2025-05-10 04:00:00,103213.49,103221.45,103052.0,103152.47,51.91746
2025-05-10 05:00:00,103152.47,103333.33,103095.56,103333.16,60.54193
2025-05-10 06:00:00,103333.15,103838.22,103332.55,103731.37,82.87359
2025-05-10 07:00:00,103731.37,104030.17,103626.31,103794.74,76.81993
2025-05-10 08:00:00,103885.31,107937.52,102944.11,103629.85,92.52755
2025-05-10 09:00:00,103629.85,103857.16,103382.43,103815.04,83.74163
2025-05-10 10:00:00,103815.04,103883.21,103607.25,103607.25,76.08071
2025-05-10 11:00:00,103607.25,103654.31,103388.68,103433.82,81.87096
2025-05-10 12:00:00,103430.86,103778.85,103430.85,103669.86,82.84913
2025-05-10 13:00:00,103669.86,103792.34,103429.82,103628.86,69.99108
2025-05-10 14:00:00,103628.86,103666.67,103450.01,103520.42,64.20736
2025-05-10 15:00:00,103520.42,103564.18,103138.76,103138.8,81.16816
2025-05-10 16:00:00,103138.8,103476.56,103138.53,103419.3,82.84605
2025-05-10 17:00:00,103419.3,103560.02,103165.09,103189.65,85.7084
2025-05-10 18:00:00,103188.36,103314.32,103005.33,103271.0,92.30246
2025-05-10 19:00:00,103274.14,103306.4,103085.43,103174.28,63.49146
2025-05-10 20:00:00,103174.27,103338.46,103082.0,103187.79,61.54214
2025-05-10 21:00:00,103187.79,103800.77,30000.0,103778.99,67.32164
2025-05-10 22:00:00,103778.99,103797.32,96460.9,103600.02,88.60991
2025-05-10 23:00:00,103600.02,104920.0,103570.63,104809.27,111.60329
2025-05-11 00:00:00,104809.27,104938.11,104079.35,104428.58,99.87347
2025-05-11 01:00:00,104428.55,104508.1,103979.8,104088.8,99.98289
2025-05-11 02:00:00,104083.25,104260.3,103525.87,103775.07,83.34501
2025-05-11 03:00:00,103774.9,104181.6,103690.03,104052.88,85.94229
2025-05-11 04:00:00,104052.87,104364.0,103985.02,104153.7,76.87198
2025-05-11 05:00:00,104153.7,107937.52,103825.14,103831.16,63.23225
2025-05-11 06:00:00,103831.15,103984.13,103634.45,103870.88,71.16527
2025-05-11 07:00:00,103870.88,103878.22,103395.74,103426.79,92.95239
2025-05-11 08:00:00,103426.5,104002.38,103385.45,103849.4,87.8164
2025-05-11 09:00:00,103849.4,104462.31,103842.8,104333.34,74.79432
2025-05-11 10:00:00,104333.33,104535.23,104231.13,104523.76,76.34364
2025-05-11 11:00:00,104523.76,104760.0,104391.51,104652.0,82.17323
2025-05-11 12:00:00,104652.02,104884.95,104105.61,104606.07,75.97266
2025-05-11 13:00:00,104606.07,104651.15,103978.83,103978.83,86.05649
2025-05-11 14:00:00,103978.83,104313.91,103803.07,104256.72,104.45216
2025-05-11 15:00:00,104256.72,104674.21,103970.42,104111.12,97.8662
2025-05-11 16:00:00,104111.12,104732.16,103690.04,103981.45,99.35032
2025-05-11 17:00:00,103981.45,104185.28,103819.42,104041.5,88.17931
2025-05-11 18:00:00,104041.5,105120.8,99791.99,104555.56,97.68229
2025-05-11 19:00:00,104552.01,104646.11,104355.45,104419.97,82.32214
2025-05-11 20:00:00,104419.97,104421.35,104177.05,104269.85,72.17776
2025-05-11 21:00:00,104269.85,104359.57,103984.12,104346.02,77.80606
2025-05-11 22:00:00,104346.02,104645.72,103599.05,103793.67,94.86229
2025-05-11 23:00:00,103793.67,104128.83,103777.01,104118.0,85.67103
2025-05-12 00:00:00,104118.0,513802.82,20927.2,104600.0,99.63761
2025-05-12 01:00:00,104596.0,105061.92,102530.8,103984.12,108.11124
2025-05-12 02:00:00,103984.13,104233.18,103787.5,103822.87,97.10302
2025-05-12 03:00:00,103831.0,104087.73,99585.2,104087.73,99.80837
2025-05-12 04:00:00,104087.73,104160.01,103850.12,104091.59,72.89353
2025-05-12 05:00:00,104091.58,104092.86,93425.0,103940.01,84.76864
2025-05-12 06:00:00,103940.0,104411.59,103826.36,104381.31,95.88244
2025-05-12 07:00:00,104381.31,105705.33,104222.99,104456.4,97.6573
2025-05-12 08:00:00,104456.4,104730.16,104125.78,104614.04,105.88377
2025-05-12 09:00:00,104614.04,104614.27,104613.99,104614.05,0.41751
